100801,aYufeiTao,2005,0
347421,aAristidesGionis,2005,0
100803,aJiongYang,2005,0
20484,aJiaweiHan,2005,0
556424,aSridharRajagopalan,2005,0
99027,aTokWangLing,2005,0
72740,aRen&eacute;eJ.Miller,2005,0
105906,aTuBaoHo,2005,0
23718,aHongjunLu,2005,0
251496,aWeiyiMeng,2005,0
36221,aAlanF.Smeaton,2005,0
175,aAmbujK.Singh,2005,0
107504,aHillolKargupta,2005,0
69268,aOrenEtzioni,2005,0
40901,aMouniaLalmas,2005,0
98613,aJi-RongWen,2005,0
17492,aDivyakantAgrawal,2005,0
114624,aTobiasScheffer,2005,0
273120,aSunitaSarawagi,2005,0
122923,aJoemonM.Jose,2005,0
122751,aNickCercone,2005,0
114936,aBingLiu0001,2005,0
115211,aGuyM.Lohman,2005,0
9240,aHectorGarcia-Molina,2005,0
398379,aKevinS.Beyer,2005,0
157762,aEdwardY.Chang,2005,0
7099,aRamakrishnanSrikant,2005,0
480464,aPrasanRoy,2005,7
272935,aRaghuRamakrishnan,2005,0
41025,aAlbertoO.Mendelzon,2005,0
560322,aSriramPadmanabhan,2005,0
323504,aMartinEster,2005,0
41187,aCyrusShahabi,2005,0
17555,aKyuseokShim,2005,0
198066,aJ&ouml;rgSander,2005,0
246730,aI.V.Ramakrishnan,2005,0
2068,aZhengChen,2005,0
114898,aMohammedJaveedZaki,2005,0
35364,aCraigA.Knoblock,2005,0
99582,aCharuC.Aggarwal,2005,0
189140,aTobyWalsh,2005,0
141851,aDavidA.Grossman,2005,0
114890,aEamonnJ.Keogh,2005,0
63683,aHeung-YeungShum,2005,0
273217,aMitchCherniack,2005,0
619013,aVictorLavrenko,2005,0
273214,aEugeneJ.Shekita,2005,0
9237,aMayankBawa,2005,0
17522,aQiangYang0001,2005,0
40503,aKatsumiTanaka,2005,0
143387,aAbdurChowdhury,2005,0
272629,aLucianPopa,2005,0
141453,aAyaSoffer,2005,0
557795,aYirongXu,2005,0
272396,aJayantMadhavan,2005,0
1188,aKeWang,2005,0
103234,aVincentConitzer,2005,0
272342,aJohannesGehrke,2005,0
40728,aAhmedK.Elmagarmid,2005,0
1733,aCarloZaniolo,2005,0
39619,aRajeevMotwani,2005,0
141616,aBerthierA.Ribeiro-Neto,2005,0
6755,aCaroleA.Goble,2005,0
143729,aJamesP.Callan,2005,0
237445,aMong-LiLee,2005,0
71543,aJeffreyScottVitter,2005,0
69210,aC.LeeGiles,2005,0
251013,aCharlesX.Ling,2005,0
69454,aEricA.Hansen,2005,0
59744,aJayantR.Haritsa,2005,0
110758,aLuoSi,2005,0
40472,aYannisE.Ioannidis,2005,0
1167,aPhilipA.Bernstein,2005,0
122801,aNorbertFuhr,2005,0
168315,aJosephM.Hellerstein,2005,0
122063,aSihemAmer-Yahia,2005,0
17611,aNickRoussopoulos,2005,0
415477,aTorstenSuel,2005,0
71689,aAmolDeshpande,2005,0
12198,aWang-ChienLee,2005,0
122746,aW.BruceCroft,2005,0
107700,aYannisKotidis,2005,0
272440,aDonaldKossmann,2005,0
272557,aStanleyB.Zdonik,2005,0
272757,aFlipKorn,2005,0
17510,aPhilipS.Yu,2005,0
98759,aAdaWai-CheeFu,2005,0
323244,aBernhardSeeger,2005,0
540232,aHua-JunZeng,2005,0
13066,aOphirFrieder,2005,0
17573,aSurajitChaudhuri,2005,0
40631,aDiegoCalvanese,2005,0
167176,aC.Mohan0001,2005,0
58754,aRongJin,2005,0
250985,aPadhraicSmyth,2005,0
36244,aMartinL.Kersten,2005,0
122781,aIadhOunis,2005,0
323528,aChrisJermaine,2005,0
272611,aTovaMilo,2005,0
70525,aDavidJ.DeWitt,2005,0
55572,aStefanoSoatto,2005,0
