378466,0.0,0.00025039405136517505,0.00025039405136517505
681605,0.0017160550904481032,0.0,0.0017160550904481032
681606,0.0008532423208191126,0.0,0.0008532423208191126
623634,0.0,0.001977784928383911,0.001977784928383911
623635,0.0,0.001977784928383911,0.001977784928383911
623630,0.0017064846416382253,0.0,0.0017064846416382253
1474122,0.0,0.0006055284968704962,0.0006055284968704962
1474123,0.0,0.0006055284968704962,0.0006055284968704962
1474121,0.0,0.0006055284968704962,0.0006055284968704962
1474126,0.0,0.00032007886494389164,0.00032007886494389164
1474127,0.0006684491978609625,0.0,0.0006684491978609625
1474124,0.0,0.0006055284968704962,0.0006055284968704962
1474128,0.0,0.00044664906969902734,0.00044664906969902734
155638,0.0,0.00017312586505613067,0.00017312586505613067
388405,0.0,5.300676720203669e-05,5.300676720203669e-05
146542,0.0,0.0006055284968704962,0.0006055284968704962
36603,0.0,0.0001302749535110811,0.0001302749535110811
304542,0.0008628127696289905,0.0,0.0008628127696289905
401249,0.0034129692832764505,0.0,0.0034129692832764505
88392,0.0017160550904481032,0.0014320188841461102,0.0031480739745942134
97151,0.0,0.0009001504086351001,0.0009001504086351001
191463,0.0,0.000399258497314298,0.000399258497314298
757522,0.0008532423208191126,0.0,0.0008532423208191126
286237,0.0008532423208191126,0.0,0.0008532423208191126
274,0.0,0.0006952277411177081,0.0006952277411177081
19976,0.0008532423208191126,0.0,0.0008532423208191126
286232,0.0,0.00017131048510963634,0.00017131048510963634
842287,0.0,5.300676720203669e-05,5.300676720203669e-05
286239,0.0,0.0013951341478484701,0.0013951341478484701
1618169,0.0,0.00017131048510963634,0.00017131048510963634
622945,0.0,0.0006055284968704962,0.0006055284968704962
1618167,0.0,5.300676720203669e-05,5.300676720203669e-05
1618162,0.0,5.13603805400236e-05,5.13603805400236e-05
1618160,0.0,5.13603805400236e-05,5.13603805400236e-05
1618161,0.0008628127696289905,0.0,0.0008628127696289905
64676,0.0,0.0006055284968704962,0.0006055284968704962
63027,0.0,0.00032007886494389164,0.00032007886494389164
63021,0.0,7.726818630904441e-05,7.726818630904441e-05
95798,0.0006684491978609625,0.0,0.0006684491978609625
10701,0.0006684491978609625,0.0,0.0006684491978609625
9252,0.0025788678600770936,0.0,0.0025788678600770936
367153,0.0,0.0017047663543954743,0.0017047663543954743
247467,0.0015216915186800752,0.0,0.0015216915186800752
21611,0.0023940747371189435,0.003191161932725858,0.0055852366698448015
49563,0.001725625539257981,0.0008527229478257048,0.002578348487083686
21612,0.003062523934979906,0.004640686550548318,0.007703210485528224
1383115,0.0008628127696289905,0.0,0.0008628127696289905
1383116,0.0008532423208191126,0.0,0.0008532423208191126
1383110,0.0,0.00017312586505613067,0.00017312586505613067
250999,0.0,0.0010157382832361413,0.0010157382832361413
154270,0.0006684491978609625,0.0,0.0006684491978609625
306949,0.0,0.00017312586505613067,0.00017312586505613067
633321,0.0006684491978609625,0.0,0.0006684491978609625
250993,0.0008628127696289905,0.0,0.0008628127696289905
250992,0.0008628127696289905,0.0,0.0008628127696289905
250991,0.0006684491978609625,0.0,0.0006684491978609625
250997,0.0,0.0010521775665695236,0.0010521775665695236
306941,0.0,0.00017131048510963634,0.00017131048510963634
250995,0.0008628127696289905,0.0,0.0008628127696289905
250994,0.0008628127696289905,0.0,0.0008628127696289905
254678,0.0,0.00032007886494389164,0.00032007886494389164
168085,0.0,3.3180505233214095e-05,3.3180505233214095e-05
1305011,0.0008532423208191126,0.0,0.0008532423208191126
1305010,0.0008532423208191126,0.0,0.0008532423208191126
160258,0.0008628127696289905,0.0010521775665695236,0.001914990336198514
160259,0.0008628127696289905,0.0,0.0008628127696289905
160256,0.0006684491978609625,0.0036641742662861555,0.004332623464147118
948196,0.0,0.0010243690439950151,0.0010243690439950151
160254,0.0008532423208191126,0.0006055284968704962,0.0014587708176896088
160253,0.001531261967489953,0.0006814124627160685,0.0022126744302060214
160250,0.0008532423208191126,0.0009256073618143879,0.0017788496826335004
160251,0.0008532423208191126,0.0009256073618143879,0.0017788496826335004
211555,0.0,0.00023476339301704114,0.00023476339301704114
708382,0.0,0.00032007886494389164,0.00032007886494389164
320509,0.0,5.13603805400236e-05,5.13603805400236e-05
1382993,0.0,0.00017312586505613067,0.00017312586505613067
1595706,0.0006684491978609625,0.0,0.0006684491978609625
1595707,0.0008628127696289905,0.00032007886494389164,0.0011828916345728822
1595701,0.0,0.00023476339301704114,0.00023476339301704114
1595702,0.0,0.00023476339301704114,0.00023476339301704114
1595703,0.0,0.00017312586505613067,0.00017312586505613067
1382998,0.0008628127696289905,0.0,0.0008628127696289905
851167,0.0008532423208191126,0.0,0.0008532423208191126
1618113,0.0,0.00017131048510963634,0.00017131048510963634
415436,0.0,0.00044664906969902734,0.00044664906969902734
1634362,0.0008628127696289905,0.0,0.0008628127696289905
948443,0.0,0.00044664906969902734,0.00044664906969902734
1304565,0.0008532423208191126,0.0,0.0008532423208191126
1260215,0.0,0.0006055284968704962,0.0006055284968704962
13056,0.005418316876859338,0.0023414390544485614,0.007759755931307899
120128,0.0008532423208191126,0.0,0.0008532423208191126
931078,0.0008628127696289905,0.0004320293854162798,0.0012948421550452703
94547,0.0,0.0012133770043419464,0.0012133770043419464
156655,0.0006684491978609625,0.0,0.0006684491978609625
20259,0.0,5.13603805400236e-05,5.13603805400236e-05
20253,0.0017064846416382253,0.0,0.0017064846416382253
20251,0.0006684491978609625,0.0,0.0006684491978609625
